|index|metroId|metropolitanAreas|latitude|longitude|CDD|URB_AREA|URB_AREA_CORE|FRAGMENTATION|POP_DEN|PWM_EX_CORE|T_Y0_14_SH_NAT|T_Y15_64_SH_NAT|T_Y65_MAX_SH_NAT|CONSTR_RAT|TREECOVER_SHARE_CORE|CITY_REL_ROADS|CITY_REL_WATER|CITY_EVAPOTRANS
546|546|USA132|Lancaster (NE)|35.1529081|-106.53761659999999|136.0|137.0|124.0|10.2|64.0|7.4|0.1|0.1|0.1|0.026442771665701602|0.2|0.038514466374125166|0.0013367969224811589|2.2542290613090907
547|547|USA133|Thurston|42.1837827|-96.53949859999999|3.0|245.0|171.0|5.8|70.0|4.5|0.1|0.1|0.1|0.05303030303030303|70.5|0.034344110142532|0.0011920482111296958|2.010140564224667
548|548|USA134|Sebastian|35.1770785|-94.2654285|285.0|149.0|71.0|24.3|24.0|9.6|0.1|0.1|0.1|0.011501350829795446|35.2|0.09630475041049827|0.0033426373539361923|5.6366603916732805
549|549|USA135|Roanoke|37.270973|-79.94143129999999|63.0|136.0|56.0|7.0|64.0|8.2|0.1|0.1|0.1|0.02763104429093864|20.7|0.036589114744922616|0.0012699699773117668|2.1415393630116473
550|550|USA136|Muscogee|32.451532199999995|-84.95159770000001|526.0|167.0|101.0|4.9|44.0|10.4|0.1|0.1|0.1|0.02280797596285168|63.2|0.05443021092286131|0.0018892158012752448|3.1857682275439414
551|551|USA137|Brown|31.7525184|-98.99047220000001|6.0|248.0|200.0|8.6|64.0|8.7|0.1|0.1|0.1|0.050519454063964145|4.8|0.03649247547395877|0.001266615729098631|2.1358831233287634
552|552|USA138|Alachua|29.675568|-82.36401090000001|715.0|187.0|101.0|8.7|48.0|7.7|0.1|0.1|0.1|0.029064345663661798|61.7|0.047829005337023986|0.0016600948464087577|2.799403547666992
553|553|USA139|Larimer|40.6810174|-105.47269070000002|19.0|119.0|119.0|2.5|47.0|5.4|0.1|0.1|0.1|0.017428236672524897|52.1|0.05075791862623559|0.0017617543691760957|2.9708311195943775
554|554|USA14|Seattle|47.6038321|-122.3300624|1.0|1670.0|1670.0|5.4|236.0|5.6|1.1|1.2|1.0|0.10722311396468699|76.4|0.115781280404748|0.004018647378429656|6.776610235454369
555|555|USA140|Boulder|40.0149856|-105.270545|20.0|111.0|111.0|10.2|163.0|5.6|0.1|0.1|0.1|0.0578125|50.1|0.014272876942350958|0.0004953966591707826|0.8353830916258355
556|556|USA141|Potter|35.3683354|-101.8776577|485.0|133.0|107.0|7.6|16.0|7.2|0.1|0.1|0.1|0.007341576506955177|0.3|0.1346705409831406|0.0046742738945509885|7.882187545777935
557|557|USA142|Cumberland (ME)|43.7866027|-70.25318874322726|8.0|185.0|185.0|8.0|116.0|6.0|0.1|0.1|0.1|0.07474747474747474|68.6|0.01839863043349928|0.0006385972559623369|1.0768610165489285
558|558|USA143|Erie (PA)|42.129471200000005|-80.0852695|8.0|131.0|131.0|7.5|133.0|8.9|0.1|0.1|0.1|0.06244041944709247|37.0|0.015596091575548077|0.0005413240577814072|0.912830065745314
559|559|USA144|St. Lucie|27.3900897|-80.457904|905.0|264.0|264.0|3.4|181.0|6.7|0.1|0.1|0.1|0.1651031894934334|8.5|0.011886630328551657|0.00041257253021566737|0.695717480994641
560|560|USA145|Nashville |36.1622296|-86.7743531|228.0|192.0|187.0|3.0|131.0|8.8|0.1|0.1|0.1|0.08315288003464703|33.7|0.017164621281191852|0.0005957660864715297|1.0046351867521115
561|561|USA146|Atlantic City|39.364285200000005|-74.42293509999999|89.0|150.0|150.0|8.1|172.0|7.6|0.1|0.1|0.1|0.0946372239747634|61.2|0.011782557267513682|0.00040896026290921376|0.689626145951536
562|562|USA147|McLennan|31.548769099999998|-97.2189254|706.0|151.0|134.0|11.9|38.0|8.7|0.1|0.1|0.1|0.020491247116298007|4.1|0.05477959905634595|0.0019013426986611965|3.2062177094743656
563|563|USA148|Durham|35.996653|-78.90180529999999|271.0|121.0|121.0|1.0|382.0|8.9|0.1|0.1|0.1|0.15653298835705046|58.5|0.005746319727311089|0.00019944875913490364|0.33632871345144316
564|564|USA149|Lackawanna|42.81909025|-78.833717479075|9.0|122.0|108.0|14.0|84.0|8.4|0.1|0.1|0.1|0.03871786734370041|71.0|0.02342387252361868|0.0008130181630453834|1.3709854800588581
565|565|USA15|Minneapolis|44.9772995|-93.2654692|16.0|1663.0|1049.0|6.0|193.0|7.6|1.1|1.1|0.9|0.09309225257501119|11.9|0.13279722588445705|0.004609253083034824|7.772543515002044
566|566|USA150|St. Joseph|39.7686055|-94.8466322|39.0|171.0|171.0|4.1|224.0|9.6|0.1|0.1|0.1|0.14309623430962343|9.3|0.008883379138598643|0.00030833281651514855|0.5199389554650382
567|567|USA151|Santa Cruz|28.469648|-16.2540884|13.0|84.0|84.0|11.1|234.0|6.5|0.1|0.1|0.1|0.0724762726488352|76.5|0.008615762695929563|0.0002990441291556964|0.5042755224970538
568|568|USA152|Webb|27.698362100000004|-99.2523577|1269.0|79.0|77.0|15.3|22.0|12.7|0.1|0.1|0.1|0.006238648029692806|1.9|0.09413408370884906|0.0032672957786873025|5.509612546488518
569|569|USA153|Minnehaha|43.6680284|-96.78376259999999|31.0|122.0|81.0|21.2|25.0|8.0|0.1|0.1|0.1|0.011272290492469741|0.0|0.08045590997242938|0.002792540646981969|4.709037083680426
570|570|USA154|Merced|37.1641544|-120.7678602|622.0|98.0|98.0|9.4|52.0|11.1|0.1|0.1|0.1|0.019088430074016362|0.7|0.038165078240640526|0.0013246700250952072|2.233779579378666
571|571|USA155|Benton (WA)|42.0599693|-92.0776319|262.0|107.0|74.0|4.4|35.0|8.7|0.1|0.1|0.1|0.013660155751308566|0.2|0.05822887765074742|0.002021063557960802|3.4081019566172754
572|572|USA156|Weld|40.5632344|-104.48352870000001|81.0|92.0|92.0|9.8|27.0|5.8|0.1|0.1|0.1|0.008832565284178187|0.4|0.07743035741225394|0.0026875268760014953|4.531953272070157
573|573|USA157|Kalamazoo|42.291707|-85.5872286|26.0|109.0|109.0|5.0|172.0|8.6|0.1|0.1|0.1|0.07247340425531915|32.5|0.01118042027150825|0.0003880607163504464|0.6543834217735711
574|574|USA158|Butte|39.6519275|-121.58584440000001|311.0|121.0|82.0|13.9|32.0|7.8|0.1|0.1|0.1|0.015536723163841809|43.8|0.05789435709741107|0.002009452698761487|3.388522665407295
575|575|USA16|San Diego|32.7174202|-117.16277279999998|312.0|1307.0|1307.0|1.7|294.0|9.4|1.0|1.1|0.9|0.11818428429333575|15.3|0.08221028442992669|0.0028534331530050442|4.811719588692768
576|576|USA160|Yakima|46.601557|-120.51084209999999|74.0|45.0|45.0|11.3|22.0|7.5|0.1|0.1|0.1|0.004031896783442344|40.7|0.08296853101748908|0.0028797511005234917|4.85609931543539
577|577|USA161|Brazos|30.65231335|-96.38058014696414|688.0|123.0|96.0|5.8|38.0|10.1|0.1|0.1|0.1|0.018165706690296855|13.8|0.05033419259200955|0.0017470472808569632|2.9460306840617356
578|578|USA162|Tuscaloosa|33.2095614|-87.5675258|481.0|115.0|101.0|10.5|27.0|10.1|0.1|0.1|0.1|0.012447234549193636|79.8|0.06868078649498985|0.0023838384031660735|4.019846033089112
579|579|USA164|Linn|42.0631825|-91.6037932|51.0|117.0|108.0|13.1|65.0|8.9|0.1|0.1|0.1|0.031283422459893045|9.4|0.027802374877287806|0.0009649914090097537|1.627256647229492
580|580|USA165|Lafayette (IN)|40.4034666|-86.89042330119949|86.0|138.0|89.0|15.0|44.0|9.3|0.1|0.1|0.1|0.024647258439006964|5.9|0.04162179062511615|0.001444648903488131|2.4360989218817983
581|581|USA167|Weber|41.2728039|-111.8860648|16.0|77.0|77.0|7.5|141.0|8.4|0.1|0.1|0.1|0.04505558806319485|40.5|0.01270434723670718|0.0004409546304806601|0.7435779706190379
582|582|USA169|Cass|33.056085700000004|-94.35103659999999|23.0|95.0|69.0|24.1|21.0|7.2|0.1|0.1|0.1|0.008248675870452376|0.4|0.08561496028388332|0.002971605897744741|5.010993263674347
583|583|USA17|St. Louis|38.6529545|-90.24111656024635|203.0|1505.0|918.0|9.2|186.0|9.8|0.8|0.8|0.8|0.1075|26.6|0.10407306103797574|0.0036122673064536235|6.091335043105051
584|584|USA170|Benton (AR)|36.3456186|-94.26704040000001|251.0|119.0|119.0|9.4|107.0|8.8|0.1|0.1|0.1|0.05187445510026155|36.6|0.01705311443007974|0.000591895800071758|0.9981087563487847
585|585|USA18|Denver|39.7392364|-104.98486229999999|47.0|976.0|973.0|3.6|126.0|6.4|0.9|0.9|0.7|0.044787077826725405|17.8|0.16199715329568337|0.005622752081588383|9.481598089953232
586|586|USA19|San Antonio|29.424600199999997|-98.4951405|790.0|745.0|619.0|3.2|106.0|9.5|0.8|0.7|0.6|0.03370430691277597|21.0|0.1643164957988154|0.0057032540387036345|9.617347842342431
587|587|USA20|Portland|45.5202471|-122.6741949|3.0|962.0|733.0|4.1|142.0|6.5|0.7|0.7|0.6|0.06086681429927238|52.9|0.11749105212180046|0.004077991769892823|6.87668216830538
588|588|USA21|Cincinnati|39.1014537|-84.5124602|101.0|954.0|440.0|9.9|226.0|10.7|0.7|0.7|0.6|0.10271317829457365|36.8|0.06904504220862276|0.0023964813387386606|4.041165705739979
589|589|USA22|Las Vegas|36.1672559|-115.14851599999999|471.0|693.0|689.0|1.9|22.0|7.3|0.7|0.7|0.6|0.00724183334378331|5.6|0.7113691073548607|0.024690879115983787|41.63601540106391
590|590|USA23|Orange|33.750037799999994|-117.87049309999999|793.0|1641.0|1075.0|4.3|223.0|7.2|0.7|0.7|0.7|0.15736478711162255|35.4|0.07751956289314364|0.002690623105121313|4.537174416392819
591|591|USA24|Jackson (MO)|39.03540865|-94.35827545075793|201.0|1313.0|928.0|8.1|104.0|7.7|0.7|0.6|0.6|0.06830004161464835|12.0|0.142907180385289|0.0049601590499474615|8.364273204903679
592|592|USA25|Indianapolis|39.7683331|-86.1583502|86.0|1227.0|783.0|4.7|187.0|10.2|0.7|0.6|0.5|0.11758505031145185|3.9|0.07757159942366264|0.00269242923877454|4.540220083914372
593|593|USA26|Cuyahoga|41.48741|-81.684896|29.0|1158.0|800.0|5.4|395.0|10.1|0.6|0.6|0.7|0.221414913957935|31.7|0.038878722087758076|0.0013494398580537463|2.2755487339599583
594|594|USA27|New Haven|41.29843435|-72.93102342707913|35.0|1009.0|546.0|2.3|547.0|7.7|0.5|0.6|0.6|0.30557238037553|68.7|0.02454637482481399|0.0008519790461364188|1.4366848794523484
595|595|USA28|Charlotte|35.227208600000004|-80.84308270000001|269.0|859.0|448.0|3.0|277.0|9.3|0.6|0.6|0.5|0.12678966789667898|34.1|0.050363927752306116|0.0017480793572302357|2.947771065502623
596|596|USA29|Sacramento|38.5810606|-121.493895|126.0|907.0|871.0|3.7|163.0|8.0|0.7|0.7|0.7|0.06589654170299332|28.2|0.10231868658047844|0.003551374800430548|5.988652538092708
597|597|USA30|Austin|30.2711286|-97.7436995|694.0|832.0|724.0|3.4|151.0|9.1|0.7|0.6|0.4|0.06411837237977805|22.4|0.09646086000205523|0.0033480557548958723|5.645797394237938
598|598|USA31|Columbus|39.9622601|-83.00070649999999|50.0|953.0|606.0|5.9|171.0|10.2|0.6|0.6|0.5|0.0828191535587034|5.3|0.08554062238314192|0.00296902570681156|5.006642310072129
599|599|USA32|Milwaukee|43.0349931|-87.92249699999999|13.0|828.0|413.0|4.1|407.0|9.4|0.5|0.5|0.5|0.21411947245927077|10.4|0.02874646621670373|0.0009977598338611544|1.6825137579776595
600|600|USA33|Jacksonville|30.3321838|-81.655651|717.0|1075.0|610.0|3.1|112.0|8.2|0.5|0.5|0.5|0.07962962962962963|43.0|0.10035616600090518|0.0034832577597945654|5.873787362994156
601|601|USA34|Salt Lake|40.6632297|-111.91031240000001|183.0|699.0|658.0|4.9|48.0|8.7|0.6|0.5|0.3|0.021694599627560523|25.2|0.239516716188827|0.008313375186709696|14.018772506346052
602|602|USA35|Tampa-Pinellas|27.8920575|-82.65626379999999|859.0|943.0|577.0|5.0|497.0|7.6|0.3|0.4|0.7|0.3304134548002803|9.0|0.02121603687159877|0.0007363864923299029|1.2417621580729867
603|603|USA36|Jefferson (KY)|38.1787175|-85.664528|168.0|648.0|410.0|12.0|100.0|10.8|0.4|0.4|0.4|0.047285464098073555|22.9|0.10187265917602997|0.0035358936548314608|5.962546816479401
604|604|USA37|Memphis|35.1490215|-90.0516285|336.0|231.0|181.0|3.8|119.0|9.5|0.5|0.4|0.3|0.021103599488397587|24.0|0.08137026615154874|0.0028242769954600973|4.762553812987706
605|605|USA38|Davidson|35.4992614|-80.8485218|237.0|801.0|388.0|4.1|127.0|9.2|0.4|0.4|0.4|0.07484582321061484|45.2|0.07955642137345831|0.0027613203366904765|4.656390545093589
606|606|USA39|Oklahoma|34.9550817|-97.2684063|500.0|681.0|559.0|5.5|93.0|8.8|0.4|0.4|0.4|0.04874382649774533|13.8|0.10385748112582564|0.0036047847527473976|6.078717277658618
607|607|USA40|Hartford|41.76555820000001|-72.69061276146614|25.0|907.0|681.0|4.2|301.0|7.7|0.3|0.4|0.4|0.2252856433184302|61.8|0.029928438838492166|0.0010387848696987347|1.7516939202529238
608|608|USA41|Pittsburgh|40.4416941|-79.99008609999998|28.0|655.0|543.0|11.9|346.0|10.5|0.4|0.5|0.5|0.15737626141278233|59.9|0.030939434288575356|0.0010738754663899984|1.810866889243087
609|609|USA42|New Orleans|29.949932300000004|-90.0701156|757.0|749.0|444.0|5.3|103.0|8.4|0.4|0.4|0.4|0.06255219642558878|5.0|0.08901220234776581|0.00308952062339112|5.209831843295705
610|610|USA43|Virginia Beach|36.8529841|-75.9774183|260.0|670.0|552.0|1.1|194.0|8.0|0.4|0.4|0.3|0.11074380165289256|32.4|0.0449744299485538|0.0015610155145746015|2.632326929341825
611|611|USA44|Erie (NY)|42.352536|-79.322918|9.0|593.0|452.0|4.5|276.0|8.1|0.3|0.4|0.4|0.1441419543023821|36.6|0.030582612365016585|0.001061490549910729|1.7899823119524412
612|612|USA45|Fresno (Greater)|36.722727|-119.7879217|421.0|342.0|310.0|5.3|53.0|13.7|0.4|0.3|0.3|0.01614425981873112|28.6|0.15747740893060558|0.005465876472850968|9.217060110938386
613|613|USA46|Richmond (Greater)|51.461353100000004|-0.3032767|203.0|470.0|81.0|3.8|100.0|8.6|0.3|0.4|0.3|0.04187828566336987|28.5|0.08342942600208583|0.002895748284309215|4.883075227769141
614|614|USA47|Wake|19.28988935|166.64921739111432|281.0|425.0|365.0|2.0|275.0|8.8|0.4|0.4|0.3|0.09906759906759907|42.2|0.03189095941806542|0.0011069019103347173|1.8665590953514761
615|615|USA48|Jefferson (AL)|33.569833|-86.782298|349.0|687.0|418.0|9.1|102.0|10.9|0.3|0.3|0.3|0.0654410363878834|69.5|0.07803992819833352|0.002708684441653581|4.5676310916083445
616|616|USA49|Tampa-Hillsborough|27.947759499999997|-82.458444|890.0|821.0|821.0|2.5|467.0|7.8|0.4|0.4|0.4|0.29092841956059534|27.7|0.02097815558922625|0.0007281298813437231|1.2278391065458893
617|617|USA50|Pima|32.1112624|-111.6546163|1130.0|390.0|390.0|5.4|42.0|6.8|0.3|0.3|0.4|0.01634055390287845|3.5|0.1774222676995262|0.006158141700223474|10.384420962413445
618|618|USA51|Tulsa|36.1556805|-95.9929113|376.0|714.0|438.0|10.5|55.0|10.7|0.3|0.3|0.3|0.03851340417498247|11.1|0.1378150341845023|0.004783415971024552|8.066232883151752
619|619|USA52|Albany|42.6511674|-73.754968|12.0|652.0|295.0|8.2|95.0|6.8|0.3|0.3|0.3|0.06375281118607608|52.3|0.07602537108824128|0.002638761267364372|4.449720248988239
620|620|USA53|Providence|41.8239891|-71.4128343|23.0|571.0|400.0|3.3|377.0|7.2|0.3|0.3|0.3|0.22140364482357502|66.2|0.019171744601209958|0.000665431241667421|1.1221109340119946
621|621|USA54|Albuquerque|35.0841034|-106.650985|109.0|300.0|257.0|10.8|26.0|5.7|0.3|0.3|0.3|0.008351195612838572|22.9|0.26704404083337163|0.00926881988926668|15.629930625247338
622|622|USA55|Douglas (NE)|45.934047899999996|-95.4627651|98.0|443.0|255.0|11.3|71.0|8.4|0.3|0.3|0.2|0.03470698840488875|3.1|0.0948848965063373|0.003293355707112432|5.5535571778709185
623|623|USA56|Rochester (NY)|43.157284999999995|-77.615214|12.0|328.0|277.0|6.7|194.0|7.2|0.2|0.3|0.3|0.07446083995459706|23.6|0.032745845276591655|0.0011365741060663007|1.916595061776982
624|624|USA57|Kern|35.3145701|-118.7538222|502.0|360.0|360.0|6.8|41.0|12.9|0.4|0.3|0.2|0.01699074948083821|10.1|0.15750714409090213|0.005466908549224241|9.218800492379271
625|625|USA58|Ventura|34.4458248|-119.07793590000001|103.0|419.0|419.0|2.7|175.0|9.2|0.3|0.3|0.2|0.08685737976782752|32.0|0.03586060331765678|0.0012446841061665912|2.0989000177099117
626|626|USA59|El Paso (TX)|31.7754152|-106.464634|713.0|231.0|231.0|2.6|58.0|10.2|0.3|0.3|0.2|0.015918958031837915|0.0|0.10787172776586186|0.0037441150631391806|6.313668772178385
627|627|USA60|East Baton Rouge|30.445959600000002|-91.18738|624.0|549.0|243.0|6.4|75.0|9.7|0.3|0.3|0.2|0.05012783053323594|35.1|0.08141486889199359|0.002825825110020006|4.765164385149037
628|628|USA61|Worcester|42.262562100000004|-71.8018877|24.0|403.0|403.0|4.2|199.0|6.3|0.2|0.3|0.3|0.09848484848484848|83.3|0.03041906898338548|0.0010558141298577304|1.780410214027562
629|629|USA62|Hidalgo|20.5|-99.0|1277.0|201.0|201.0|6.7|202.0|10.5|0.4|0.2|0.2|0.048786407766990295|0.2|0.03062721510546143|0.0010630386644706377|1.792592884113772
630|630|USA63|Richland|38.706045700000004|-88.09493520000001|398.0|499.0|259.0|5.0|89.0|8.9|0.2|0.3|0.2|0.05698949291914116|69.8|0.06509026588917968|0.002259215181093423|3.809694974101987
631|631|USA64|Lehigh|42.3599729|-94.0521771|37.0|432.0|395.0|10.0|250.0|9.5|0.2|0.2|0.3|0.1496881496881497|20.2|0.021453918153971286|0.0007446431033160826|1.2556852096000841
632|632|USA65|Sarasota|27.3364347|-82.5306527|915.0|771.0|771.0|5.5|205.0|7.2|0.2|0.2|0.5|0.21152263374485597|28.1|0.0270961648202444|0.0009404795951445326|1.5859225880084222
633|633|USA66|Montgomery (OH)|39.2282432|-84.3539662|59.0|382.0|300.0|4.7|305.0|10.2|0.2|0.2|0.2|0.1672504378283713|7.7|0.016978776529338328|0.0005893156091385768|0.9937578027465668
634|634|USA67|San Joaquin|37.9372901|-121.2773719|251.0|315.0|315.0|3.9|192.0|9.3|0.3|0.2|0.2|0.08511213185625506|1.2|0.0275124570643963|0.0009549286643703471|1.6102879281808424
635|635|USA68|Kent|51.20707485|0.7210361813401444|12.0|356.0|324.0|4.0|168.0|8.7|0.2|0.2|0.2|0.08626120668766658|24.7|0.03067925163598042|0.0010648447981238646|1.7956385516353246
636|636|USA69|Charleston|32.7876012|-79.9402728|513.0|449.0|232.0|4.4|98.0|8.1|0.2|0.2|0.2|0.06078245566535806|49.4|0.05491340727768048|0.0019059870423409225|3.2140494259583576
637|637|USA70|Onondaga|42.4442037|-84.5621963|8.0|212.0|171.0|8.0|102.0|6.7|0.2|0.2|0.2|0.03290903446134741|34.8|0.04788847565761712|0.001662158999155303|2.802884310548767
638|638|USA71|El Paso (CO)|31.8072184|-106.2230394|28.0|238.0|236.0|3.9|98.0|5.5|0.2|0.2|0.2|0.03413165065251685|14.5|0.05183581818698606|0.0017991671377072225|3.0339199468265368
639|639|USA72|Ada|38.8398935|-83.5051704|123.0|187.0|128.0|4.5|18.0|6.5|0.2|0.2|0.2|0.004832415949556813|1.0|0.28766537449903906|0.009984564854131133|16.836885154502582
640|640|USA73|Hampden|44.744515899999996|-68.83698199999999|17.0|433.0|307.0|3.8|206.0|7.1|0.2|0.2|0.2|0.1416421328099444|79.0|0.022725096256649417|0.0007887643682734805|1.33008651619801
641|641|USA74|Lee|30.3031353|-96.95885870000001|964.0|652.0|652.0|5.5|291.0|7.1|0.2|0.2|0.4|0.28030954428202925|25.8|0.017290995712452253|0.0006001524110579376|1.0120318078758819
642|642|USA75|Sedgwick|37.6448148|-97.46413879999999|426.0|329.0|285.0|7.9|63.0|8.1|0.2|0.2|0.2|0.03483324510322922|0.1|0.07021214725026291|0.002436990336389605|4.1094756772948
643|643|USA76|Polk|30.764282799999997|-94.81921750000001|68.0|185.0|149.0|10.4|72.0|8.3|0.2|0.2|0.2|0.021345332871812624|5.4|0.06442865857258112|0.002236251481788111|3.770971487042248
644|644|USA77|Dauphin|43.898182299999995|5.783018599999999|39.0|429.0|208.0|12.0|110.0|10.1|0.2|0.2|0.2|0.08041237113402062|42.9|0.0396592700455429|0.0013765318628521485|2.3212337467832462
645|645|USA78|Lucas|41.0147422|-93.3427643|47.0|368.0|259.0|6.7|224.0|9.6|0.2|0.2|0.2|0.14614773629864972|16.5|0.018718283406687353|0.000649692076975016|1.0955701170384655
646|646|USA79|Pulaski|37.2314232|-89.1183427|366.0|162.0|136.0|6.4|95.0|10.7|0.2|0.2|0.2|0.02665789040645055|50.3|0.04517514228055561|0.0015679820300941907|2.6440745040678135
647|647|USA80|Dane|45.784980299999994|15.5077166|21.0|289.0|251.0|6.8|109.0|8.7|0.2|0.2|0.2|0.05482830582432176|5.8|0.039183507480797866|0.001360018640879789|2.2933876437290515
648|648|USA81|Brevard|28.210020299999996|-80.79971850000001|881.0|542.0|542.0|4.9|165.0|6.4|0.1|0.2|0.3|0.16097416097416098|33.2|0.025029571179633166|0.0008687502872020965|1.4649660778667648
649|649|USA82|Summit|39.6070951|-106.0636654|29.0|274.0|274.0|5.0|498.0|10.2|0.2|0.2|0.2|0.2516069788797062|33.2|0.008095397390739684|0.00028098279262342825|0.47381884728152857
650|650|USA83|Hamilton (TN)|36.4987144|-82.26152420000001|164.0|257.0|178.0|7.2|98.0|9.2|0.2|0.2|0.2|0.046306306306306305|51.7|0.04125753491148324|0.0014320059679155436|2.414779249230931
651|651|USA84|Utah|39.4225192|-111.714358|151.0|252.0|245.0|6.1|40.0|7.3|0.3|0.2|0.1|0.017508511081775865|52.0|0.1069945405371132|0.0037136688101276428|6.262327519672214
652|652|USA85|Lancaster (PA)|40.038129999999995|-76.3056686|60.0|416.0|416.0|11.6|209.0|10.3|0.2|0.2|0.2|0.16307330458643668|10.9|0.01896359847913401|0.0006582067070545138|1.1099282639257846
653|653|USA86|Stanislaus|37.550087100000006|-121.0501425|435.0|200.0|200.0|5.7|134.0|11.0|0.2|0.2|0.1|0.050903537795876815|7.9|0.029207361201300477|0.0010137570176468776|1.7094896703114102
654|654|USA87|Greene|39.3573664|-90.3898985|227.0|249.0|164.0|11.2|37.0|8.4|0.2|0.2|0.2|0.017881508078994614|10.4|0.10351552678241516|0.0035929158744547646|6.058702891088417
655|655|USA88|Fayette|29.8381635|-96.9559692|146.0|223.0|146.0|3.0|107.0|9.5|0.2|0.2|0.1|0.045279187817258884|2.6|0.03661141611514504|0.001270744034591721|2.1428446490923125
656|656|USA89|Spokane|47.657193400000004|-117.42351059999999|93.0|134.0|131.0|6.7|35.0|8.1|0.2|0.2|0.2|0.009336027311363479|32.7|0.10669718893414755|0.003703348046394918|6.244923705263342
657|657|USA90|Volusia-Daytona Beach|29.2108147|-81.02283309999999|806.0|465.0|465.0|4.7|154.0|6.7|0.1|0.1|0.3|0.1413373860182371|62.3|0.024457169343924296|0.0008488828170166014|1.4314637351296868
658|658|USA91|Guilford|41.2889866|-72.68176159999999|214.0|270.0|270.0|2.3|300.0|8.8|0.2|0.2|0.2|0.15817223198594024|29.3|0.012689479656558898|0.0004404385922940239|0.7427077798985944
659|659|USA92|Sonoma|38.511080299999996|-122.8473388|24.0|194.0|194.0|7.4|121.0|7.1|0.1|0.2|0.2|0.04704170708050436|44.3|0.030656950265757994|0.0010640707408439102|1.794333265554659
660|660|USA93|Forsyth|39.932536799999994|-88.9511912|168.0|209.0|162.0|4.3|128.0|8.6|0.2|0.2|0.2|0.05466910803034266|33.8|0.028419379453441515|0.0009864069937551572|1.6633695621279005
661|661|USA94|Washoe|40.5849048|-119.61316059999999|120.0|103.0|102.0|5.1|21.0|7.0|0.1|0.2|0.2|0.004498798864380869|2.9|0.17019662374746103|0.005907347141518264|9.961508272277866
662|662|USA95|Ingham|42.5860505|-84.38008409999999|15.0|271.0|141.0|7.2|106.0|8.2|0.1|0.2|0.1|0.06099482331757821|10.6|0.033028329299409014|0.0011463788316123892|1.93312868546541
663|663|USA96|Montgomery (AL)|33.810124|-86.809849|550.0|246.0|154.0|9.3|33.0|10.6|0.1|0.1|0.1|0.01783901377810007|48.7|0.1025119651224061|0.0035580832968568187|5.999965017458475
664|664|USA97|Knox|33.5871385|-99.7073621|141.0|253.0|242.0|1.3|233.0|9.1|0.1|0.1|0.1|0.12612163509471586|27.8|0.014912182888727095|0.0005175863011961405|0.8728012926049094
665|665|USA98|Greenville|34.851354|-82.3984882|221.0|251.0|251.0|4.4|233.0|8.9|0.2|0.2|0.1|0.12166747455162386|46.6|0.015335908922953138|0.0005322933895152731|0.8976017281375513
666|666|USA99|Mahoning|40.932564299999996|-79.4592102|23.0|290.0|151.0|9.6|159.0|9.5|0.1|0.1|0.2|0.10533962949509626|20.8|0.020465224074110513|0.0007103265639047731|1.197817526690586
